;description;lien
621;"Recueil du Qadi Abi Bakr al-Marwazi englobant tous les chapitres liés au jour du Joumou'ah, le sermon du Vendredi et la prière en congrégation. 
Ancienne édition (1983), le livre est rare, avec la vérification sérieuse et approfondie ainsi que l'authentification des Hadiths par Dr Samir az-Zouhayri.
";https://www.sifatusafwa.com/fr/hadith/kitab-al-joumou-ah-wa-fadliha-abu-bakr-al-marouzi-292h.html
622;"Recueil des Hadiths et Athars traitant de l'Iraq et des Fitans qui y sont liées. Le Cheikh Mashhour Hasan Al-Salman cite les Hadith puis discute de leur sens et leur degré d'authenticité en détail.
";https://www.sifatusafwa.com/fr/hadith/les-hadiths-et-athars-concernant-l-iraq-et-les-fitans.html
623;"Un autre incontournable dans la science du Jarh wa Ta'dil dans la science du Hadith. Cet ouvrage écrit par l'Imam Ibn Hajar al-Asqalani est à partir de Mizan al-I'tidal de l'Imam adh-Dhahabi avec des éléments résumés et des éléments ajoutés. Il contient donc uniquement les rapporteurs de hadith critiqués (faibles).
Excellente édition 2017 en 11 volumes, avec le Tahqiq et les annotations du spécialiste Abdel Fattah Abou Ghouddah, avec les harakats sur les noms difficiles, et le dernier volume est un sommaire de recherche extrêmement complet et utile.
";https://www.sifatusafwa.com/fr/hadith/lisan-al-mizan-ibn-hajar-al-asqalani-jarh-wa-ta-dil.html
624;"Recueil important dans la lignée des recueils de Hadith par compagnon ou par Tabi'in. Ici l'Imam Abu Bakr al-Marwazi (292H) livre un recueil des Hadith exclusivement rapportés par l'ami du Messager d'Allah, le meilleur des compagnons, Abou Bakr as-Siddiq.
Très ancienne édition (1986) avec le Tahqiq et les annotations du Cheikh Chou'ayb al-Arnaout.
";https://www.sifatusafwa.com/fr/hadith/mousnad-abi-bakr-as-siddiq-ahmad-ibn-ali-al-marouzi-292h.html
625;"Voici un commentaire rare et précieux du Sahih al-Boukhari dans lequel son auteur, le Hafidh Muwafaquddin ibn Sabt ibn al-'Ajmi (884H) livre un commentaire sur l'I'rab des Hadiths et leur complexité apparente dans certains cas. 
Publié pour la première fois à partir de manuscrit, il s'agit d'un travail rare, mais utile qui détaille la structure grammaticale des Hadith. 100% des Harakats sur les Hadiths et en majorité dans les explications, un soin particulier a été apporté dans la voyellisation des Hadiths en raison de l'orientation grammaticale de l'œuvre.
";https://www.sifatusafwa.com/fr/hadith/nadhir-as-sahih-ala-al-jami-as-sahih-grammaire-du-sahih-bukhari.html
626;"Tahdhib al-Kamal du grand Imam, al-Hafidh al-Mizzi, professeur de Adh-Dhahabi, est le résumé de al-Kamal fi Asma al-Rijal écrit par Abdel-Ghani al-Maqdissi (auteur de Oumdah al-Ahkam). On trouve l'ensemble des hommes rapporteurs de hadiths des Six Livres du hadith (Boukhari, Mouslim, Abou Dawoud, Tirmidhi, Nassai, Ibn Majah) avec leurs professeurs et élèves ainsi que leur degré dans le Jarh wa Ta'dil selon les imams de cette science.
Cette immense œuvre est vérifiée, authentifiée et annotée, avec les harakats en partie. Classée par ordre alphabétique (les noms sont inscrit sur la tranche de chaque volume).
Ce grand recueil fut l'objet d'un résumé par Ibn Hajar al-Asqalani avec Tahdhib at-Tahdhib. Ibn Hajar al-Asqalani résumera à son tour ce dernier ouvrage avec Taqrib at-Tahdhib.
";https://www.sifatusafwa.com/fr/hadith/tahdhib-al-kamal-fi-asma-ar-rijal-al-hafidh-al-mizzi-742h.html#/33-edition-édition_1
627;"Ouvrage traitant des comportements et caractères nobles des Envoyés d'Allah. L'auteur a choisi de traiter son ouvrage par traits de caractères pour ensuite citer en exemples les récits de certains Prophètes.
Belle édition saoudienne.
";https://www.sifatusafwa.com/fr/histoire-islamique/akhlaq-al-anbiya-de-muhammad-abdullah-ad-duwaish.html
628;"L’imam adh-Dhahabi est l’auteur d’un formidable ouvrage sur l’histoire des musulmans intitulé : « Tarikh al-Islam » (imprimé en plus d’une trentaine de tomes). Il a rédigé cette magnifique encyclopédie historique musulmane de la manière suivante : il mentionne l’année comme titre (exemple l’an 40 de l’hégire) puis il mentionne tout ce qu’il s’est passé durant cette année, comme naissances, batailles, conquêtes, problèmes, décès, etc.
L'ouvrage qui nous concerne, « Al-Ichara » exactement de la même manière : en mentionnant l’année comme titre (exemple l’an 128 de l’hégire) puis en mentionnant ce qui s’est déroulé durant cette année, mais dans cet ouvrage il mentionne uniquement les décès : toutes les personnes décédés durant cette année, toutes les personnalités ayant un rapport avec l’histoire des musulmans, qu’ils soient musulmans ou mécréants, pieux ou non.
L’auteur commence son ouvrage par l’an 1 de l’hégire jusqu’à atteindre son époque, l’auteur est décédé en l’an 748 H.
Livre rare, dans une édition sérieuse qui dispose des Harakats en majorité (60% environ) sur les noms propres notamment, ce qui est extrêmement utile.
";https://www.sifatusafwa.com/fr/histoire-islamique/al-icharah-ila-wafayat-muntaqa-min-tarikh-al-islam-imam-al-dhahabi.html
629;"Le livre d'As-Siyar est l'un des plus anciens ouvrages sur les campagnes militaires, les biographies et le Jihad, ainsi que sur les dispositions et les législations connexes. L’auteur Abou Ishaq al-Fazari, qu’Allah lui fasse miséricorde, a suivi une très bonne méthodologie, car il a cité pour chaque sujet un Hadith Marfu’. S'il ne trouve pas un Hadith Marfu’, ce sera alors les paroles d’un compagnon du Prophète. Ensuite, les paroles de ceux qui viendraient après les Compagnons, jusqu'à ce qu'il finisse avec ses Chouyoukh parmi les disciples des Tabi'in. Ce livre est donc une source de connaissance sur la jurisprudence des campagnes militaires, des biographies et du Jihad.Beaucoup de ceux qui sont venus après l'auteur ont tiré profit de ce livre et en ont cité des passages, comme Imam Ibn Jarir at-Tabari dans son livre «Tahdib al-Athaar» et Ibn Qutaybah dans son livre «Gharib al-Hadith».Excellente édition en 2 volumes, grande qualité d'édition, authentifiée à partir de manuscrits, et avec les références des Hadiths ou Athar. On trouve une introduction une biographie détaillée de l'Imam al-Fazari.
";https://www.sifatusafwa.com/fr/histoire-islamique/kitab-as-siyar-de-cheikh-al-islam-al-fazari-186h-maghazi-siyar.html
630;"« Qala'id al-Iqyan fi Fada'il Aal Uthman » est un livre racontant un passé dont nous avons hérité et une histoire glorieuse. Il a été écrit par un Faqih Hanbali témoin de cette époque unique, le savant Mar'i al-Karmi al-Hanbali, (mort en 1033 H).
Ce livre parle de sujets importants et corrige de nombreuses et diverses questions, en plus des quatorze points ajoutés par le Muhaqqiq de ce livre, le professeur Muhammad Wail al-Hanbali.
";https://www.sifatusafwa.com/fr/histoire-islamique/qalaaid-al-aqyan-fi-fadaail-aal-uthman-cheikh-mari-al-karmi.html
631;"Le livre d'histoire « Tarikh » de Cheikh Ibrahim ibn Salih ibn Issa est l'un des livres les plus importants sur l'histoire du Najd et la généalogie de son peuple, il contient de nombreux récits sur l'histoire du Najd.
";https://www.sifatusafwa.com/fr/histoire-islamique/tarikh-ibn-issa-histoire-du-najd-et-de-ses-gens.html
632;"L'origine de ce livre est une thèse de doctorat, dans laquelle l’auteur présente les règles liées aux « coups » dans la jurisprudence islamique. Cette thèse est l'une des études les plus complètes sur ce sujet, elle ramène les paroles de toutes les écoles ainsi que celles des plus grands savants de l'Islam.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/ahkam-ad-darb-fi-al-fiqh-al-islami-abdallah-al-shuraim.html
633;"Ouvrage bien construit et bien documenté qui expose la réalité de la Magie/Sorcellerie dans l'Islam et ceux qui la pratiquent, textes à l'appui, ainsi que la réalité concrète dans le Fiqh et les jugements légaux et les implications qu'y en découle.
100% Harakat.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/al-ahkam-al-muta-alliqah-bi-as-sihr-wa-as-saharah-fi-al-fiqh-al-islami.html
634;"Recherche sur les choix juridiques de l'Imam Ibn Hajar al-Asqalani dans son célèbre Charh du Sahih al-Boukhari, Fath al-Bari.Ibn Hajar était un immense savant, Shafi'i de Madhhab, et érudit incontesté dans la science du Hadith. Ce faisant, comme tout grand savant il a fait ses propres Ijtihad sur certaines questions juridiques, en dehors de son école juridique, et c'est cela qui est exposé dans cette recherche.Très belle édition Turque, de grande qualité, avec toutes les références nécessaires des avis exposés et discutés.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/al-ikhtiyarat-al-fiqhiyyah-lil-hafidh-ibn-hajar-al-asqalani.html
635;"Risala de l'Imam Ibn Qattan, grand savant Maliki du Maroc (562-638H), sur les bienfaits du jour de 'Achoura dans notre religion.
Édition vérifiée, avec le référencement des Hadith, et les harakat en partie.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/fada-il-achoura-ibn-qattan-628h.html
636;"Le Jugement de l’altération de l'Alcool est un sujet important lié à la purification. Le débat se situe principalement autour de l’altération par intervention humaine, la substance ainsi modifiée devient-elle pure ou reste t-elle impure?
C'est la question que développe et traite le Savant et Juriste Minnatullah az-Azhari, en rappelant les différents avis et leurs arguments.
Édition vérifiée et annotée.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/hukm-at-tadawi-bil-khamr-minnatullah-az-azhari-1292h.html
637;"Épitre très intéressante autour de l'Eau bénie de Zamzam. L'auteur était le Muhaddith principal qu enseignait à Aya Sofia à Constantinople en Turquie.
Édition vérifiée, authentifiée, avec des annotations complémentaires bénéfiques sur le sujet.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/l-eau-de-zamzam-cheikh-ahmad-ibn-ali-ash-shafii-1179h.html
638;"Recherche approfondie sur la vision et les rêves dans l'Islam, en se basant sur les preuves du Coran et de la Sounna, pour pouvoir différencier entre les types de rêves et donc les interprétations qu'il faudrait ou non en faire.
Ensuite l'auteur expose et critique les livres connus traitant de l’interprétation des rêves. Enfin il complète avec un commentaire sur les recherches modernes concernant le sommeil et les rêves, tout en regardant d'un œil islamique, afin d’être sur le juste milieu pour essayer de distinguer entre les rêves et leurs catégories.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/l-interprétation-des-reves-entre-la-religion-et-la-science-dr-ibrahim-kamal-adham.html
639;"Risala de l'Imam, du Hafidh, Abu Muhammad al-Mundhiri, auteur du Mukhtasar Sahih Muslim et de At-Targhib wa at-Tarhib, sur les bienfaits du jeûne le jour de Achoura.
Édition vérifiée et annotée, avec le référencement des Hadith.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/le-bienfait-de-jeûner-le-jour-de-achoura-al-moundhiri-656h.html
640;"Épitre très intéressante sur le Siwak et ses bienfaits, intitulé ""Tuhfat un-Nussak fi Fadl is-Siwak"". L'auteur est un savant du 13ème siècle, al-'Allamah Abd al-Ghani al-Ghunaymi al-Maydani ad-Dimashqi (1222-1298H). Il fut l’élève des plus grands savants du Sham de cette époque, dont Ibn 'Abidin al-Hanafi.
Édition vérifiée, authentifiée, avec des annotations complémentaires bénéfiques sur le sujet.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/le-bienfait-du-siwak-cheikh-abdelghani-al-maydani-1298h.html
641;"Petite risala sur de Ibn Taymiyyah sur le licite et l'illicite dans les transactions financières.
Format moyen, avec les références des récits, annotations et les harakats en partie.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/le-halal-et-haram-dans-certaines-transactions-financières-ibn-taymiya.html
642;"L'origine de cette recherche est une thèse de doctorat, dans laquelle l’auteur a regroupé les différents sujets liés aux « dettes » éparpillés dans les livres de Fiqh, et les a organisés d’une très bonne manière, ce qui aidera le lecteur à accéder aux différentes questions liées aux « dettes » de manière facile et aisée. Une recherche unique sur le sujet de plus de 800 pages.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/les-dettes-dans-le-fiqh-paiement-et-exonération-ahmed-sayyid-hiwwi.html
643;"Livre simple et bien structuré du Cheikh Salih al-Fawzan expliquant les règles relatives aux transactions financières dans la Shari'ah, leurs validités, les différentes formes existantes, leurs conditions et leurs mises en application.
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/min-fiqh-al-mou-amalat-cheikh-salih-al-fawzan.html
644;"Petite pochette contenant 4 petits livrets sur le thème de la Roqiyah Shar'iyah contre la magie, le mauvais oeil, les djinns etc...
";https://www.sifatusafwa.com/fr/hukm-et-sujets-divers/pack-de-4-livrets-sur-la-sorcellerie-l-envie-le-mauvais-oeil-et-le-toucher.html
645;"L’ouvrage « al-‘Ilal » de l’Imam Daraqutni est considéré comme l'un des plus complets et des meilleurs sur les « ‘Ilal » (anomalies subtiles dans les hadiths et leurs chaînes de transmission).
L’Imam adh-Dhahabi a dit à son sujet : « Si vous voulez voir l'ingéniosité de cet imam sans égal, alors lisez son livre « al-‘Ilal », vous serez stupéfait et votre stupéfaction ne cessera d’augmenter. »
Le Hafidh Ibn Kathir a dit : « al-Hafidh al-Kabir Abu al-Hassan Daraqutni a réuni tout ce que j’ai mentionné dans son livre « al-‘Ilal », c’est l’ouvrage le plus formidable que j’ai vu rédigé dans cette science (la science des ‘Ilal), il n’a pas d’égal, et ceux qui ont voulu l’imiter en ont été incapables, qu’ALLAH lui fasse miséricorde. »
L’Imam as-Sakhawi a dit : « Il est l’ouvrage le plus complet (sur les ‘Ilal). »
« Al-‘Ilal » de l’Imam Daraqutni est constitué de différents Hadith Mu’allah (possédant des anomalies subtiles) : des Hadiths remontant au Prophète, d’autres remontant aux Sahabas et d’autres aux Tabi’ines.
On y trouve également les propos de l’Imam Daraqutni sur certains rapporteurs.
Le Muhaqqiq a placé un index à la fin de chaque tome afin de pouvoir en profiter plus facilement. 
Excellente édition vérifiée à partir de 8 manuscrits et annotée.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/al-ilal-de-limam-daraqutni.html
646;"Recherche très intéressante et très complète sur la terminologie employée dans la science du Jarh wa Ta'dil, à la lumière du livre de l'Imam Ibn Abi Hatim ar-Razi ""al-Jarh wa Ta'dil"".
Ce qui rend cet ouvrage très bénéfique est que son auteur développe chaque terme linguistiquement, selon les termes de ibn Abi Hatim mais aussi selon les définitions et usages d'autres Mouhaddith, avec beaucoup de détails et d'exemples.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/al-mustalah-al-hadithi-min-khilal-kitab-al-jarh-wa-ta-dil-li-ibn-abi-hatim.html
647;"Cet excellent ouvrage expose les tenants et les aboutissants du Jarh wa Tad'il, ce qui est permis ou non dans cette science, leurs conditions, et de nombreux exemples et citations des grands Uléma du Hadith à ce sujet.
L'auteur de ce livre est l'Imam Abd al-Hay al-Luknawi (Mawlana Abdul Hayy Abul-Hasanat) , un grand Muhaddith, Faqih et Usuli d'Inde du siècle dernier (1304H).
Belle édition authentifiée par le Muhaddith Abdoul Fattah Abou Ghouddah qui a rédigé des annotations complémentaires pour faciliter la compréhension du lecteur. Harakat en partie.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/ar-raf-wa-at-takmil-fi-al-jarh-wa-ta-dil-abd-al-hay-al-luknawi-1304h.html
648;"Les efforts des femmes dans la narration du Hadith, pendant le 8ème siècle de l’Hégire. L'auteur de la recherche aborde tout d'abord le sujet des femmes rapporteuses de Hadith dans les siècles précédents puis développe le sujet pour le 8ème siècle de l’Hégire.
En effet le 8ème siècle fut un siècle particulièrement riche en Imams dans tous les domaines, Ibn Taymiyya, Ibn al-Qayyim, adh-Dhahabi, Ibn Daqiq al-'Id, al-Mizzi, Ibn Kathir, Ibn Rajab...
Édition ancienne, éditée il y a plus de 20 ans (1997).
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/jouhoud-al-mar-ah-fi-riwayah-al-hadith.html
649;"Livre du grand Hafidh Abou Na'im al-Asbahani (336-430H) dans lequel il cite par ordre alphabétique plusieurs dizaines de rapporteurs en indiquant leur état et leur degré, le type de défaut ou de faiblesse que l'on retrouve chez eux.Excellente édition vérifiée, dans laquelle le Muhaqqiq mets des commentaires en annotations sur les rapporteurs afin de compléter ce que dit Abu Na'im avec les paroles d'autres Muhaddith.Harakat sur les mots et noms qui peuvent prêter à confusion.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/kitab-ad-dou-afah-du-hafidh-abou-na-im-al-asbahani-430h.html
650;"Cette œuvre de l'Imam Muhaddith Abou Hatim ibn Hibban rassemble les rapporteurs rejetés et critiqués que l'on trouve dans les chaînes de transmission.
Ce livre est particulièrement important car Ibn Hibban fait partie des Muhaddith dit ""faciles"", ce qui implique que lorsque qu'il critique une personne, c'est qu'elle est vraiment à délaisser.
Superbe édition en 2 très larges volumes (+ de 1600 pages au total), entièrement vérifiée en reprenant les éditions précédentes (le Muhaqqiq cite les divergences avec son Tahqiq des manuscrits et les éditions précédentes).Il y a un sommaire de recherche par ordre alphabétique en fin d'ouvrage très utile pour vérifier les rapporteurs, et enfin, cerise sur le gâteau, il y a la majorité des harakats, détail primordial pour les noms des rapporteurs.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/kitab-al-majrouhin-min-al-mouhaddithin-imam-ibn-hibban-354h.html
651;"Poème scientifique du Hafidh Chihab ad-Din Ahmad ibn Ibrahim al-Maqdissi (765H) rassemblant les noms des rapporteurs dit ""Moudallis"", une catégorie de rapporteurs faibles, ceux qui cachent ou ne citent pas le Cheikh de qui ils ont pris le hadith.
Le poème est annoté pour donner une biographie succincte de chacune des personnes citées, puis le poème est ensuite publié dans son entièrement, sans annotation.
Édition vérifiée et annotée.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/mandhoumah-fi-asma-al-moudalissin-chihab-ad-din-al-maqdissi-765h.html
652;"Recueil des définitions des termes utilisés dans la science du Hadith, des rapporteurs et de la biographie à travers les époques. Cette immense recherche des définitions historiques commence par Ibn Abi Hatim (328H) jusqu’a Muhammad al-Kittani (1345H). Pour chaque terme, les chercheurs ont rassemblé les différentes définitions et explications des spécialistes en la matière en se servant de dizaines d’ouvrages de référence, en faisant ainsi un dictionnaire complet et détaillé de l’usage de la terminologie selon les Imams et les époques.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/mou-jam-at-tarikhi-li-moustalahat-al-hadithiyah-al-ma-rrafah.html
653;"Le Maghreb fut très vite converti à l'Islam, et la Tunisie et le Maroc actuel ont comptés parmi les plus grands savants Malikites, toute discipline confondue. Cette recherche se concentre sur Qayrawan, grand pôle de l'apprentissage des premiers siècles (Kairouan), en énumérant les transmetteurs de Hadith de la région des débuts de l'Islam jusqu'au 5ème siècle.Très intéressant, bien documenté, utile au chercheur et pour lecteur qui peut ainsi s’imprégner de la grandeur de l'Islam de ces contrées et de voyager avec ces hommes qui ont œuvré pour Allah et son Messager.
";https://www.sifatusafwa.com/fr/jarh-wa-ta-dil/tabaqat-al-muhaddithin-bil-qayrawan-jusqu-au-5eme-siecle-de-lhegire.html
654;"Un livre dans lequel l'auteur explique et interprète les termes compliqués du Noble Coran (Gharib al-Quran), en s'appuyant sur un ensemble de livres du patrimoine islamique spécialisés dans cette science.
Ce livre est un résumé complet dans cette science, écrit avec des termes faciles et dans un style brillant. L'auteur l'a arrangé selon l'ordre des sourates du Noble Coran.
Très belle édition saoudienne vérifiée et annotée.
";https://www.sifatusafwa.com/fr/kalimat-moufradat/fath-ar-rahman-bi-kashf-ma-yaltabisu-fil-quran-zakariya-al-ansari.html
655;"Ceci est un livre destiné à ceux qui cherchent à comprendre l'interprétation et l'éloquence des mots du Coran, clarifiant leur signification et aidant à comprendre ses versets. C'est l'un des travaux les plus célèbres en la matière et il est répandu dans le monde entier parmi la communauté musulmane.L'auteur a énuméré les mots dans l'ordre des versets dans les sourates, et à droite de chaque mot le numéro de son verset, et à gauche son interprétation, d'une manière précise et concise avec facilité et clarté.
";https://www.sifatusafwa.com/fr/kalimat-moufradat/kalimat-al-qour-an-hasanein-mohammad-makhlouf.html
656;"Bien qu'il existe de nombreux ouvrages dont le but est l'explication des termes utilisés dans le Coran, l'un des plus célèbres et des meilleures qui soit reste celui d'Ar-Raghib al-Asfahani intitulé Moufradat Alfadh al-Qouran.
Ce livre est une œuvre essentielle dans la matière, se voulant un dictionnaire des mots employés dans le Coran, classé par ordre alphabétique, l'auteur cite chaque fois quelques versets où le mot est cité, ainsi que les différentes compréhensions pour les mots polysémiques.
Voici la meilleure édition de ce livre, dans sa nouvelle édition 2020, vérifiée à partir de 4 manuscrits, avec la majorité des Harakats.
La qualité de l’édition est excellente, et une très belle mise en page, donnant ainsi son droit a cette œuvre importante.
";https://www.sifatusafwa.com/fr/kalimat-moufradat/mufradat-alfadh-al-quran-al-asfahani.html
657;"Il s’agit d’un très bon glossaire de l’interprétation des mots ambigus du Coran, classés selon l’alphabet pour être plus accessibles et faciles à mémoriser. Ce glossaire a une importance particulière parce que sa qualité scientifique sert le lecteur du Coran et les étudiants.L'auteur, Mohammed bin Isma'il al-Emir as-San'ani (1182H) est une personnalité distinguée et un savant Yéménite bien connu. 
Le glossaire est publié pour la première fois dans un seul manuscrit, et il est authentifié par Muhammad Subhi Hasan Hallaq, qui a beaucoup travaillé sur les œuvres de San'ani.
";https://www.sifatusafwa.com/fr/kalimat-moufradat/tafsir-gharib-al-qour-an-mouhammad-al-emir-as-san-ani.html
658;"Cet ouvrage de l'imam, le grand spécialiste des lectures Coraniques, Ibn al-Jazari (auteur de la Muqaddima, Tayba Nachr...) traite du sujet de l’écriture des lettres et des mots dans la composition du Moushaf de 'Uthman. Cette science fait partie des plus anciennes, elle a commencé à l'époque des Tabi'in.
Les exemplaires du Coran que nous lisons actuellement sont bien différents des premiers recueils de l’époque des Sahaba et des Tabi'in. En effet la langue Arabe à l’époque ne s’écrivait ni avec des points ni avec les harakats ou tachkil. On a rapidement ajouté des points en haut ou en bas de certaines lettres pour pouvoir les différencier, notamment pour l'apprentissage et la lecture des non-arabes. Puis vint ensuite l'ajout des harakats (chadda, damma, fatha...) dans le même but.
Et ceci fait partie des sciences du Coran, son écriture, sa calligraphie, sa préservation furent l'objet de travaux et ont une histoire.
Très belle édition, vérifiée, authentifiée, annotée, avec les harakats en partie.
";https://www.sifatusafwa.com/fr/khatt-wa-rasm-masahif/al-bayan-fi-khatt-moushaf-othman-al-jazari-ilm-rasm-al-kalimat.html
659;"Cet ouvrage du grand Imam spécialiste, Abou 'Amr ad-Dani vient expliquer et traiter le sujet des harakat dans la composition des exemplaires Coraniques. La dernière partie du livre contient des exemples et schémas d’écritures.
Les exemplaires du Coran que nous lisons actuellement sont bien différents des premiers recueils de l’époque des Sahaba et des Tabi'in. En effet la langue Arabe à l’époque ne s’écrivait ni avec des points ni avec les harakats ou tachkil. On a rapidement ajouté des points en haut ou en bas de certaines lettres pour pouvoir les différencier, notamment pour l'apprentissage et la lecture des non-arabes. Puis vint ensuite l'ajout des harakats (chadda, damma, fatha...) dans le même but.
Et ceci fait partie des sciences du Coran, son écriture, sa calligraphie, sa préservation furent l'objet de travaux et ont une histoire.
Édition magnifique, vérifiée, authentifiée, annotée, avec les harakats en majorité.
";https://www.sifatusafwa.com/fr/khatt-wa-rasm-masahif/al-mouhkam-fi-ilm-naqt-al-massahif-imam-ad-dani-444h.html
660;"Cet ouvrage de Taj al-Quraa, Abul-Qassim al-Kirmani (500H) traite du sujet de l’écriture des lettres et des mots dans la composition du Moushaf de 'Uthman. Cette science fait partie des plus anciennes elle a commencé à l'époque des Tabi'in.
Les exemplaires du Coran que nous lisons actuellement sont bien différents des premiers recueils de l’époque des Sahaba et des Tabi'in. En effet la langue Arabe a l’époque ne s’écrivait ni avec des points ni avec les harakats ou tachkil. On a rapidement ajouté des points en haut ou en bas de certaines lettres pour pouvoir les différencier, notamment pour l'apprentissage et la lecture des non-arabes. Puis vint ensuite l'ajout des harakats (chadda, damma, fatha...) dans le même but.
Et ceci fait partie des sciences du Coran, son écriture, sa calligraphie, sa préservation furent l'objet de travaux et ont une histoire.
Très belle édition, vérifiée, authentifiée, annotée, avec les harakats en partie.
";https://www.sifatusafwa.com/fr/khatt-wa-rasm-masahif/khatt-al-massahif-ilm-rasm-al-kalimat-al-kirmani.html
661;"Célèbre poème de l'imam ach-Chatibi dans la science de Rasm al-Masahif, une branche des sciences du Coran expliquant et rappelant comment le Coran a été rédigé et compilé, les divergences sur le sujet etc... Ce poème figure parmi les ouvrages de base dans cette science.Présenté ici dans une excellente édition vérifiée, authentifiée et annotée par le Cheikh Ayman Souwayd, professeur de Tajwid et de Qiraat reconnu.
Avec le CD audio du poème, lu par le Cheikh Ayman Souwayd et le livre en grand format (17x24cm) permettant une lecture très agréable du poème, qui est 100% harakat..
";https://www.sifatusafwa.com/fr/khatt-wa-rasm-masahif/mandhumah-aqilat-atrab-al-qasaid-al-shatibi-cd-audio.html
662;"Un ouvrage très important écrit par l'Imam Al-Qasim ibn Sallam (224H) qui figure parmi les plus anciens dictionnaires de langue arabe qui nous soit parvenu. C'est un dictionnaire classé par thème, rassemblant les mots complexes et rares, qui peuvent être des noms communs ou des des noms propres.Cet ouvrage a été commenté à plusieurs reprises.Édition sérieuse, vérifiée et annotée, en un très gros volume (+ de 1300 pages).
";https://www.sifatusafwa.com/fr/langue-arabe/al-gharib-al-musannaf-abu-ubayd-al-qasim-ibn-sallam-224h.html
663;"« Al-Janâ ad-Dânî fî Houroufa al-Ma’ânî » est considéré come un des ouvrages les plus importants concernant la science des lettres dotées de sens « Hourouf al-Ma’ânî » au vu de son exhaustivité, de l’excellente façon dont il est ordonné, de la classification de ses chapitres et de son contenu qui mentionne les différentes écoles grammaticales qui réunissent les avis des grammairiens autour de ces lettres.
L’auteur renvoie ces lettres à leur signification originale et n’oublie pas de citer les avis des grands grammairiens, puis mentionne l’avis le plus correcte selon ce qu’il considère comme étant plus fort et plus approprié au vu des différents arguments.
Les travaux de vérification et d’annotation du Muhaqiq Ahmad al-A’raj rendent ce livre encore plus important : ses immenses efforts déployés pour les annotations faites sur chaque sujet, toutes les opinions de grammairiens mentionnées avec leur référencement, et son étude complète et approfondie concernant toutes les sources de cet ouvrage.
Superbe édition en 2 volumes, avec les Harakat en majorité.
";https://www.sifatusafwa.com/fr/langue-arabe/al-jana-ad-dani-fi-hourouf-al-ma-ani-al-maradi-749h-2-vol.html
664;"Le présent livre contient un nombre de règles liées à la phrase dans la langue arabe, à sa formation et sa relation avec le sens. En effet, La phrase dans la langue arabe se compose principalement d’un sujet et d’un prédicat qui représentent les piliers de la parole et qui se constituent notamment d’un terme, d’une forme morphologique, d’une formation partielle et totale et d’une tonalité vocale.
Le livre étudie également les diffèrent types d’ellipse dans la langue arabe, telles que l’ellipse obligatoire et permise, l’ellipse standard et auditive, l’ellipse au sens convenu et non convenu, l’ellipse imposée par le sens ou par la morphologie, l’ellipse au sens unique ou multiple…
Le livre indique aussi les raisons qui mènent à l’utilisation de l’ellipse, notamment la brièveté et la concision, le maintien des formes rimées, la représentation de l’abondance et de l’exagération à travers les verbes. Il aborde également d’autres thèmes liés à la phrase nominale ou verbale, la phrase minimale ou complexe, la phrase déclarative, écrite ou parlée, et la phrase à laquelle un rôle grammatical est ou n’est pas attribué…
Tous ces thèmes abordés sont soutenus par une large variété d’exemples coraniques et poétiques.
";https://www.sifatusafwa.com/fr/langue-arabe/al-joumlah-al-arabiyyah-ta-lifouha-wa-aqsamouha-fadil-as-samarani.html
665;"Cet ouvrage traite des règles de la langue arabe sous forme de Questions-Réponses, ce qui rend la compréhension plus aisée et l’apprentissage moins formel. Très intéressant et rempli d’informations utiles pour l’étudiant en langue arabe.
";https://www.sifatusafwa.com/fr/langue-arabe/al-maqasid-al-wafiyyah-fi-qawa-id-ilm-al-arabiyyah.html
666;erreur;https://www.sifatusafwa.com/fr/langue-arabe/al-moufrad-al-alam-ahmad-al-hachimi-imlae.html
